iter	Passed	Remaining
4773	376432	17820
4774	376547	17743
4775	376621	17664
4776	376699	17585
4777	376788	17506
4778	376881	17428
4779	376951	17349
4780	377048	17271
4781	377155	17193
4782	377240	17115
4783	377316	17036
4784	377407	16957
4785	377502	16879
4786	377593	16801
4787	377679	16722
4788	377759	16643
4789	377839	16564
4790	377922	16486
4791	378014	16407
4792	378107	16329
4793	378192	16251
4794	378283	16172
4795	378362	16093
4796	378453	16015
4797	378537	15936
4798	378613	15857
4799	378704	15779
4800	378770	15699
4801	378860	15621
4802	378960	15543
4803	379053	15465
4804	379122	15385
4805	379200	15306
4806	379284	15228
4807	379376	15149
4808	379487	15072
4809	379584	14993
4810	379660	14914
4811	379717	14835
4812	379805	14756
4813	379890	14677
4814	379980	14599
4815	380075	14521
4816	380150	14442
4817	380229	14363
4818	380311	14284
4819	380389	14205
4820	380458	14126
4821	380546	14047
4822	380631	13968
4823	380722	13890
4824	380801	13811
4825	380887	13732
4826	380960	13653
4827	381050	13575
4828	381128	13496
4829	381211	13417
4830	381298	13338
4831	381385	13260
4832	381460	13181
4833	381540	13102
4834	381625	13023
4835	381702	12944
4836	381773	12865
4837	381842	12785
4838	381912	12706
4839	381983	12627
4840	382061	12548
4841	382111	12468
4842	382197	12390
4843	382285	12311
4844	382380	12233
4845	382450	12153
4846	382535	12075
4847	382611	11996
4848	382699	11917
4849	382766	11838
4850	382852	11759
4851	382952	11681
4852	382993	11601
4853	383070	11522
4854	383124	11442
4855	383188	11363
4856	383252	11283
4857	383347	11205
4858	383423	11126
4859	383497	11047
4860	383585	10968
4861	383662	10889
4862	383739	10810
4863	383817	10731
4864	383902	10652
4865	383993	10574
4866	384059	10495
4867	384158	10416
4868	384244	10338
4869	384324	10259
4870	384403	10180
4871	384486	10101
4872	384567	10022
4873	384693	9944
4874	384767	9865
4875	384845	9786
4876	384942	9708
4877	385054	9630
4878	385221	9553
4879	385318	9475
4880	385445	9397
4881	385554	9319
4882	385684	9241
4883	385782	9162
4884	385893	9084
4885	385988	9005
4886	386071	8926
4887	386151	8847
4888	386231	8769
4889	386327	8690
4890	386404	8611
4891	386513	8533
4892	386598	8454
4893	386689	8375
4894	386764	8296
4895	386838	8217
4896	386933	8138
4897	387016	8059
4898	387107	7980
4899	387199	7902
4900	387290	7823
4901	387370	7744
4902	387461	7665
4903	387555	7586
4904	387633	7507
4905	387719	7428
4906	387793	7349
4907	387844	7270
4908	387933	7191
4909	388019	7112
4910	388094	7033
4911	388197	6954
4912	388292	6875
4913	388365	6796
4914	388456	6717
4915	388544	6639
4916	388629	6560
4917	388716	6481
4918	388778	6401
4919	388864	6323
4920	388970	6244
4921	389063	6165
4922	389143	6086
4923	389216	6007
4924	389304	5928
4925	389381	5849
4926	389468	5770
4927	389546	5691
4928	389635	5612
4929	389687	5533
4930	389773	5454
4931	389853	5375
4932	389939	5296
4933	390025	5217
4934	390090	5137
4935	390216	5059
4936	390308	4980
4937	390389	4901
4938	390482	4822
4939	390558	4743
4940	390632	4664
4941	390725	4585
4942	390808	4506
4943	390879	4427
4944	390960	4348
4945	391030	4269
4946	391100	4190
4947	391184	4111
4948	391266	4032
4949	391358	3953
4950	391437	3874
4951	391507	3794
4952	391595	3715
4953	391729	3637
4954	391788	3558
4955	391871	3479
4956	391951	3400
4957	392021	3320
4958	392115	3241
4959	392205	3162
4960	392282	3083
4961	392350	3004
4962	392423	2925
4963	392515	2846
4964	392576	2767
4965	392661	2688
4966	392747	2609
4967	392832	2530
4968	392918	2451
4969	393004	2372
4970	393098	2293
4971	393180	2214
4972	393270	2135
4973	393358	2056
4974	393413	1976
4975	393502	1897
4976	393591	1818
4977	393677	1739
4978	393761	1660
4979	393831	1581
4980	393942	1502
4981	394023	1423
4982	394107	1344
4983	394208	1265
4984	394299	1186
4985	394381	1107
4986	394451	1028
4987	394530	949
4988	394617	870
4989	394705	790
4990	394794	711
4991	394869	632
4992	394949	553
4993	395030	474
4994	395116	395
4995	395207	316
4996	395294	237
4997	395352	158
4998	395447	79
4999	395544	0
