iter	RMSE
4774	8.66996236
4775	8.66993809
4776	8.669911559
4777	8.669893254
4778	8.66987763
4779	8.669870157
4780	8.669852079
4781	8.669833815
4782	8.669830763
4783	8.669820771
4784	8.669793475
4785	8.669783022
4786	8.669779767
4787	8.669763278
4788	8.669740635
4789	8.669719749
4790	8.669698892
4791	8.669669537
4792	8.669666478
4793	8.669658975
4794	8.669657764
4795	8.669637093
4796	8.669615876
4797	8.66959382
4798	8.669573086
4799	8.669550545
4800	8.669542443
4801	8.669520813
4802	8.669509688
4803	8.669483738
4804	8.669463596
4805	8.669443272
4806	8.669428423
4807	8.669415458
4808	8.669405514
4809	8.669383295
4810	8.669362639
4811	8.669359761
4812	8.669333508
4813	8.669320602
4814	8.66931172
4815	8.669289587
4816	8.669270053
4817	8.669247244
4818	8.669230724
4819	8.669217131
4820	8.669193814
4821	8.669182915
4822	8.669169822
4823	8.669134069
4824	8.66911993
4825	8.66910192
4826	8.669080005
4827	8.669064174
4828	8.669046044
4829	8.669044598
4830	8.66903249
4831	8.66902985
4832	8.669024362
4833	8.669012818
4834	8.669001239
4835	8.668980014
4836	8.668972361
4837	8.66896298
4838	8.668958816
4839	8.668938156
4840	8.668925713
4841	8.668905559
4842	8.668885463
4843	8.66888252
4844	8.668859357
4845	8.668836824
4846	8.668813945
4847	8.668811844
4848	8.668793463
4849	8.66877543
4850	8.66875235
4851	8.668731919
4852	8.668704625
4853	8.66870152
4854	8.668678815
4855	8.668661603
4856	8.668646467
4857	8.668628003
4858	8.668627438
4859	8.668607114
4860	8.668590783
4861	8.668572467
4862	8.668569859
4863	8.668550413
4864	8.668528992
4865	8.668499167
4866	8.668477461
4867	8.668451471
4868	8.668437611
4869	8.668431279
4870	8.668429883
4871	8.668427898
4872	8.668416557
4873	8.668389131
4874	8.668362821
4875	8.668338871
4876	8.668334283
4877	8.668317786
4878	8.668317169
4879	8.668300741
4880	8.668287802
4881	8.668283541
4882	8.668263918
4883	8.668229567
4884	8.668226226
4885	8.668225699
4886	8.668197299
4887	8.66817494
4888	8.668157253
4889	8.66814006
4890	8.668122174
4891	8.66811097
4892	8.668094059
4893	8.668078452
4894	8.668063461
4895	8.668045667
4896	8.668015701
4897	8.667998167
4898	8.667975049
4899	8.667956597
4900	8.667944864
4901	8.66792519
4902	8.667895719
4903	8.667889229
4904	8.667877047
4905	8.667859101
4906	8.667847204
4907	8.667828133
4908	8.667809223
4909	8.667789641
4910	8.667768998
4911	8.667754666
4912	8.667740628
4913	8.6677247
4914	8.667707128
4915	8.667705026
4916	8.667685298
4917	8.667679012
4918	8.667670885
4919	8.667661539
4920	8.667644014
4921	8.667636171
4922	8.667607337
4923	8.667587524
4924	8.667563037
4925	8.66754426
4926	8.667533208
4927	8.667532397
4928	8.667530951
4929	8.667506737
4930	8.667495748
4931	8.667469045
4932	8.667446139
4933	8.667422003
4934	8.667404172
4935	8.667393726
4936	8.667372866
4937	8.667349758
4938	8.667342577
4939	8.667324193
4940	8.667304698
4941	8.66730432
4942	8.667287126
4943	8.66725081
4944	8.667237672
4945	8.667214521
4946	8.667197168
4947	8.667174767
4948	8.667172732
4949	8.667150669
4950	8.667149626
4951	8.667122849
4952	8.667113922
4953	8.667097619
4954	8.667093005
4955	8.667077906
4956	8.667063463
4957	8.667047402
4958	8.667045317
4959	8.667025935
4960	8.667024083
4961	8.66701397
4962	8.667007125
4963	8.666994221
4964	8.666976085
4965	8.666965274
4966	8.666950389
4967	8.666948862
4968	8.666932254
4969	8.666928725
4970	8.666916339
4971	8.666898867
4972	8.66688484
4973	8.666859326
4974	8.666846345
4975	8.666838139
4976	8.666820867
4977	8.666799439
4978	8.666794175
4979	8.666767318
4980	8.666743792
4981	8.666732395
4982	8.666720992
4983	8.666699707
4984	8.666676467
4985	8.666666729
4986	8.666646962
4987	8.666624085
4988	8.666604382
4989	8.666590599
4990	8.666589145
4991	8.666587389
4992	8.666559587
4993	8.666557026
4994	8.666545131
4995	8.666526592
4996	8.66650397
4997	8.666477413
4998	8.66646317
4999	8.666446531
5000	8.666426196
5001	8.666402804
5002	8.666382208
5003	8.666362027
5004	8.666343575
5005	8.6663282
5006	8.666311446
5007	8.666292243
5008	8.66627934
5009	8.666255693
5010	8.666241487
5011	8.666221044
5012	8.666200305
5013	8.666173776
5014	8.666165514
5015	8.666159524
5016	8.66612149
5017	8.666099231
5018	8.666077527
5019	8.666071315
5020	8.666046517
5021	8.666027687
5022	8.666027148
5023	8.66601346
5024	8.66601281
5025	8.665972767
5026	8.665964504
5027	8.665940191
5028	8.665926312
5029	8.665919723
5030	8.665909202
5031	8.665892657
5032	8.665881906
5033	8.66586409
5034	8.665848712
5035	8.665846919
5036	8.665826535
5037	8.665806912
5038	8.665806466
5039	8.665804341
5040	8.665800997
5041	8.665787922
5042	8.66576768
5043	8.665762449
5044	8.665740004
5045	8.665719098
5046	8.665702505
5047	8.665699107
5048	8.665689882
5049	8.665685206
5050	8.665684944
5051	8.665682273
5052	8.665664221
5053	8.665655395
5054	8.665619068
5055	8.665595813
5056	8.665595449
5057	8.665585198
5058	8.665566579
5059	8.665551892
5060	8.665524099
5061	8.665517787
5062	8.665505044
5063	8.665480927
5064	8.665449879
5065	8.665429771
5066	8.66540248
5067	8.665390455
5068	8.665375602
5069	8.665357178
5070	8.665341249
5071	8.66532594
5072	8.665289015
5073	8.665256749
5074	8.665231652
5075	8.665212119
5076	8.665190951
5077	8.665175734
5078	8.665148524
5079	8.665131181
5080	8.665123569
5081	8.665110047
5082	8.665095143
5083	8.665080586
5084	8.665056558
5085	8.665052573
5086	8.665051347
5087	8.665037649
5088	8.665018369
5089	8.664995175
5090	8.664960077
5091	8.664944581
5092	8.664943548
5093	8.664942086
5094	8.664931541
5095	8.664919952
5096	8.664909472
5097	8.664906417
5098	8.664895142
5099	8.664878471
5100	8.664871367
5101	8.664851639
5102	8.664831217
5103	8.664805104
5104	8.6647862
5105	8.664768481
5106	8.66472526
5107	8.66472243
5108	8.664700596
5109	8.66468376
5110	8.664647308
5111	8.664622785
5112	8.664620976
5113	8.664601253
5114	8.664585911
5115	8.664573732
5116	8.664561194
5117	8.664535573
5118	8.664511103
5119	8.664492168
5120	8.664470768
5121	8.664446968
5122	8.664426854
5123	8.664426123
5124	8.664424574
5125	8.664401047
5126	8.664381642
5127	8.664363019
5128	8.664346432
5129	8.664335489
5130	8.664318587
5131	8.664303872
5132	8.664287959
5133	8.664276995
5134	8.664266419
5135	8.664253485
5136	8.66423246
5137	8.664195635
5138	8.664181802
5139	8.664156709
5140	8.664146056
5141	8.664126844
5142	8.664095604
5143	8.664089495
5144	8.664085038
5145	8.664079402
5146	8.664079243
5147	8.66407371
5148	8.66406429
5149	8.664060213
5150	8.664049063
5151	8.664029127
5152	8.664020533
5153	8.664016309
5154	8.664014224
5155	8.664006071
5156	8.663993204
5157	8.663989083
5158	8.663956573
5159	8.663938866
5160	8.663924965
5161	8.663907981
5162	8.663882334
5163	8.663857867
5164	8.663840364
5165	8.663821311
5166	8.663802209
5167	8.663770313
5168	8.663759272
5169	8.663743765
5170	8.663727022
5171	8.66371061
5172	8.663701154
5173	8.663700056
5174	8.663679978
5175	8.663666982
5176	8.663651185
5177	8.663632433
5178	8.663616198
5179	8.663591037
5180	8.663563248
5181	8.663541546
5182	8.663514151
5183	8.663511901
5184	8.66350063
5185	8.663483544
5186	8.663464095
5187	8.663451541
5188	8.663430462
5189	8.663428827
5190	8.663390942
5191	8.663373652
5192	8.663356467
5193	8.663332726
5194	8.663320291
5195	8.663306945
5196	8.663297863
5197	8.663269544
5198	8.663259908
5199	8.663253692
5200	8.663236611
5201	8.66323419
5202	8.663233865
5203	8.66321382
5204	8.663193958
5205	8.663172115
5206	8.663157626
5207	8.663141354
5208	8.663119351
5209	8.663104096
5210	8.663100136
5211	8.663095954
5212	8.663080454
5213	8.663061378
5214	8.663049894
5215	8.663033344
5216	8.663016138
5217	8.66300045
5218	8.662999297
5219	8.662979221
5220	8.662957431
5221	8.662952804
5222	8.662933758
5223	8.662929304
5224	8.662916822
5225	8.662898232
5226	8.662879275
5227	8.662858869
5228	8.662840284
5229	8.662823516
5230	8.662799815
5231	8.662792328
5232	8.662779996
5233	8.662771891
5234	8.662767031
5235	8.662750137
5236	8.662746755
5237	8.662728488
5238	8.662727022
5239	8.662711672
5240	8.662693267
5241	8.662687523
5242	8.662659837
5243	8.662641726
5244	8.662616526
5245	8.662612781
5246	8.662602871
5247	8.662589232
5248	8.662586672
5249	8.662564505
5250	8.662536801
5251	8.662527979
5252	8.662510581
5253	8.662487722
5254	8.662469259
5255	8.662467141
5256	8.662448048
5257	8.662422153
5258	8.662419693
5259	8.662404526
5260	8.662386047
5261	8.662368569
5262	8.662356084
5263	8.662345912
5264	8.662343798
5265	8.662326117
5266	8.662297523
5267	8.662278896
5268	8.662260819
5269	8.662244963
5270	8.662226132
5271	8.662214122
5272	8.662208365
5273	8.662186416
5274	8.662178721
5275	8.662168565
5276	8.662154116
5277	8.662126687
5278	8.662112263
5279	8.662091786
5280	8.662066446
5281	8.662038252
5282	8.662036214
5283	8.662016546
5284	8.662014174
5285	8.661999039
5286	8.661972681
5287	8.661953221
5288	8.661925087
5289	8.661913602
5290	8.661888255
5291	8.661880201
5292	8.661849061
5293	8.661832491
5294	8.661799912
5295	8.661782497
5296	8.661763091
5297	8.661743335
5298	8.661738248
5299	8.661718903
5300	8.661699218
5301	8.661683025
5302	8.661668718
5303	8.661649744
5304	8.661632484
5305	8.661616796
5306	8.6615988
5307	8.661581399
5308	8.661564822
5309	8.661552712
5310	8.661538554
5311	8.66152391
5312	8.661507548
5313	8.661494856
5314	8.661487991
5315	8.661478647
5316	8.661477357
5317	8.661470181
5318	8.661440443
5319	8.661432603
5320	8.661431328
5321	8.661418826
5322	8.661402568
5323	8.661378529
5324	8.66136077
5325	8.661337062
5326	8.661331473
5327	8.661316186
5328	8.661285566
5329	8.661269818
5330	8.661235599
5331	8.661205113
5332	8.661197274
5333	8.661175233
5334	8.661157283
5335	8.661147338
5336	8.661126477
5337	8.661104544
5338	8.661099211
5339	8.661085341
5340	8.661061291
5341	8.661044581
5342	8.661026462
5343	8.661020479
5344	8.661005513
5345	8.660992155
5346	8.660974353
5347	8.660957359
5348	8.660936969
5349	8.660924625
5350	8.660920975
5351	8.660901292
5352	8.660880468
5353	8.660874302
5354	8.660846247
5355	8.660834947
5356	8.660828529
5357	8.660816108
5358	8.660798106
5359	8.660784773
5360	8.660760951
5361	8.660740417
5362	8.660738594
5363	8.660716828
5364	8.660698949
5365	8.660698018
5366	8.660680698
5367	8.660664148
5368	8.660652548
5369	8.660637838
5370	8.660620831
5371	8.660604487
5372	8.660586796
5373	8.660584798
5374	8.660584245
5375	8.660562793
5376	8.660562617
5377	8.660545408
5378	8.660529014
5379	8.660503444
5380	8.660487951
5381	8.66047002
5382	8.660451176
5383	8.660439199
5384	8.66041932
5385	8.66040203
5386	8.660387155
5387	8.660371028
5388	8.660352195
5389	8.660338311
5390	8.660317095
5391	8.660296284
5392	8.660293101
5393	8.660278328
5394	8.660276374
5395	8.66026191
5396	8.66024604
5397	8.660234778
5398	8.660206227
5399	8.660183233
5400	8.66016727
5401	8.660150365
5402	8.660131184
5403	8.660121319
5404	8.660099501
5405	8.660072562
5406	8.660057604
5407	8.660035467
5408	8.660017726
5409	8.660000895
5410	8.659989581
5411	8.659978901
5412	8.659971249
5413	8.659945528
5414	8.659929258
5415	8.659904545
5416	8.659899416
5417	8.659877602
5418	8.65984446
5419	8.659826393
5420	8.659809428
5421	8.65978038
5422	8.659769451
5423	8.659753099
5424	8.659748181
5425	8.659729106
5426	8.659702611
5427	8.659691093
5428	8.659681513
5429	8.65966176
5430	8.659654845
5431	8.659652008
5432	8.659641089
5433	8.659636564
5434	8.659619179
5435	8.659597673
5436	8.659581036
5437	8.659564959
5438	8.659557042
5439	8.659540306
5440	8.659534233
5441	8.659511737
5442	8.659490514
5443	8.659481173
5444	8.659460044
5445	8.659434095
5446	8.659421199
5447	8.659418901
5448	8.659383252
5449	8.659381986
5450	8.659365803
5451	8.65935196
5452	8.659345652
5453	8.659324302
5454	8.659311142
5455	8.659296471
5456	8.659282379
5457	8.659278803
5458	8.659262383
5459	8.659252547
5460	8.659248429
5461	8.659232179
5462	8.659212632
5463	8.6591964
5464	8.659179437
5465	8.659163436
5466	8.659149415
5467	8.659133995
5468	8.65911741
5469	8.659108929
5470	8.659084008
5471	8.659067667
5472	8.65906301
5473	8.65905689
5474	8.659040778
5475	8.659033106
5476	8.65900017
5477	8.658999646
5478	8.658974091
5479	8.658953553
5480	8.658943253
5481	8.658931507
5482	8.658906776
5483	8.658891067
5484	8.658867354
5485	8.658853961
5486	8.658851811
5487	8.658833065
5488	8.658807353
5489	8.658790585
5490	8.658770598
5491	8.658750162
5492	8.658730044
5493	8.658711268
5494	8.658708872
5495	8.658699021
5496	8.658669059
5497	8.658640605
5498	8.658612406
5499	8.658601661
5500	8.658584875
5501	8.658567436
5502	8.658556143
5503	8.658523094
5504	8.658499467
5505	8.658495705
5506	8.658487591
5507	8.658470488
5508	8.658456003
5509	8.658437569
5510	8.658432928
5511	8.658421507
5512	8.658396299
5513	8.658378049
5514	8.6583523
5515	8.658344546
5516	8.6583249
5517	8.658303531
5518	8.65829116
5519	8.658267788
5520	8.658247798
5521	8.658228686
5522	8.658227548
5523	8.658227042
5524	8.658215241
5525	8.658190182
5526	8.658173383
5527	8.658162704
5528	8.658153879
5529	8.658137174
5530	8.658123416
5531	8.658114616
5532	8.658081686
5533	8.65805835
5534	8.658047753
5535	8.658024439
5536	8.658019435
5537	8.657991994
5538	8.657982515
5539	8.657962864
5540	8.65794764
5541	8.657936959
5542	8.657936823
5543	8.657936535
5544	8.657923157
5545	8.657895354
5546	8.657875023
5547	8.657858853
5548	8.657847004
5549	8.657843374
5550	8.657821341
5551	8.657790759
5552	8.657764511
5553	8.657759579
5554	8.65775625
5555	8.657742578
5556	8.657729578
5557	8.657712943
5558	8.657703449
5559	8.657693636
5560	8.657672929
5561	8.657668517
5562	8.657650488
5563	8.657627722
5564	8.657610566
5565	8.657591516
5566	8.65758373
5567	8.657561651
5568	8.657548892
5569	8.657531938
5570	8.657530569
5571	8.657528999
5572	8.657513988
5573	8.657509497
5574	8.657489424
5575	8.657468863
5576	8.6574602
5577	8.657454788
5578	8.657447064
5579	8.657445769
5580	8.657435121
5581	8.657411514
5582	8.65739788
5583	8.657374362
5584	8.657355713
5585	8.6573329
5586	8.657331173
5587	8.657319816
5588	8.657298024
5589	8.65727979
5590	8.65726337
5591	8.65724409
5592	8.657225692
5593	8.657220547
5594	8.657218676
5595	8.657201832
5596	8.657191634
5597	8.657176914
5598	8.657173585
5599	8.657163342
5600	8.657144465
5601	8.657123334
5602	8.657098268
5603	8.657081338
5604	8.657074931
5605	8.65705444
5606	8.657037466
5607	8.657030706
5608	8.657010965
5609	8.656995089
5610	8.656979363
5611	8.656966349
5612	8.65694825
5613	8.656944714
5614	8.656929172
5615	8.656923167
5616	8.656894506
5617	8.656874567
5618	8.656852386
5619	8.656824605
5620	8.656813878
5621	8.656806482
5622	8.65677739
5623	8.65676521
5624	8.656741195
5625	8.656740144
5626	8.656729071
5627	8.656714172
5628	8.656688994
5629	8.656655203
5630	8.656644381
5631	8.656616255
5632	8.656601588
5633	8.656577792
5634	8.656551821
5635	8.656538762
5636	8.656521473
5637	8.656519579
5638	8.656500915
5639	8.656480433
5640	8.656455074
5641	8.656446393
5642	8.656444278
5643	8.656432564
5644	8.656417277
5645	8.656408967
5646	8.656397742
5647	8.656376834
5648	8.656356822
5649	8.656333284
5650	8.656318265
5651	8.65629794
5652	8.65628485
5653	8.656261898
5654	8.656241543
5655	8.656226935
5656	8.656207618
5657	8.65618795
5658	8.656175131
5659	8.656154319
5660	8.65614294
5661	8.656121251
5662	8.656105278
5663	8.656084065
5664	8.656081679
5665	8.656066561
5666	8.656065933
5667	8.656044872
5668	8.656022086
5669	8.656010683
5670	8.655992394
5671	8.655971615
5672	8.655960139
5673	8.655945774
5674	8.655932675
5675	8.655924552
5676	8.655904554
5677	8.655881993
5678	8.655863828
5679	8.655854727
5680	8.655852814
5681	8.655851917
5682	8.655833678
5683	8.655822103
5684	8.655815686
5685	8.655789667
5686	8.655784748
5687	8.655784275
5688	8.655764597
5689	8.655750416
5690	8.655734078
5691	8.655726991
5692	8.655706786
5693	8.655695334
5694	8.655680679
5695	8.65567049
5696	8.655669027
5697	8.655666441
5698	8.655658427
5699	8.655639562
5700	8.655634796
5701	8.655610945
5702	8.655606078
5703	8.655586525
5704	8.655575144
5705	8.655560364
5706	8.655543014
5707	8.655521127
5708	8.65550025
5709	8.65548923
5710	8.655482793
5711	8.655463742
5712	8.65544696
5713	8.655443439
5714	8.655428364
5715	8.655414933
5716	8.655405876
5717	8.655387884
5718	8.655370508
5719	8.655357651
5720	8.655354166
5721	8.655339876
5722	8.655322471
5723	8.655303472
5724	8.655286807
5725	8.655271686
5726	8.655254982
5727	8.655253592
5728	8.655221432
5729	8.655208744
5730	8.655190649
5731	8.655172373
5732	8.655155153
5733	8.655134207
5734	8.6551259
5735	8.655105231
5736	8.655086091
5737	8.655072632
5738	8.655069179
5739	8.655053841
5740	8.655025386
5741	8.655001985
5742	8.654983524
5743	8.65496488
5744	8.65493879
5745	8.65492072
5746	8.654910418
5747	8.654909507
5748	8.654888908
5749	8.654875658
5750	8.654855572
5751	8.654845723
5752	8.654845145
5753	8.654834714
5754	8.654819681
5755	8.654799522
5756	8.654784304
5757	8.654768056
5758	8.654749286
5759	8.654731007
5760	8.65472083
5761	8.654706174
5762	8.654686132
5763	8.654684656
5764	8.654678458
5765	8.654659
5766	8.654638554
5767	8.654628889
5768	8.654613949
5769	8.654595474
5770	8.654578368
5771	8.654560769
5772	8.654536032
5773	8.65451492
5774	8.654509142
5775	8.654488214
5776	8.65448497
5777	8.654483871
5778	8.654464043
5779	8.654444325
5780	8.654433639
5781	8.654415159
5782	8.654398641
5783	8.65437421
5784	8.654364424
5785	8.654344857
5786	8.654342831
5787	8.654326256
5788	8.654302885
5789	8.654284001
5790	8.654258978
5791	8.654249658
5792	8.654234868
5793	8.654218266
5794	8.654196425
5795	8.654187247
5796	8.654168134
5797	8.654152704
5798	8.654130863
5799	8.654108106
5800	8.654092483
5801	8.654085584
5802	8.654062487
5803	8.654045763
5804	8.65403708
5805	8.654020246
5806	8.65401706
5807	8.654009841
5808	8.6539867
5809	8.653955026
5810	8.653936727
5811	8.653931615
5812	8.653910523
5813	8.653897795
5814	8.653891388
5815	8.653866922
5816	8.653848537
5817	8.653824969
5818	8.653812506
5819	8.653797222
5820	8.653793378
5821	8.653785649
5822	8.653764922
5823	8.653763049
5824	8.653761176
5825	8.653736939
5826	8.653734996
5827	8.653716297
5828	8.653695963
5829	8.653690971
5830	8.653664793
5831	8.653658158
5832	8.653641571
5833	8.653619678
5834	8.653600253
5835	8.653595564
5836	8.653582293
5837	8.653555087
5838	8.653537238
5839	8.653530569
5840	8.653516622
5841	8.653486406
5842	8.653471264
5843	8.653455674
5844	8.653441156
5845	8.653424593
5846	8.653417704
5847	8.65341492
5848	8.653401919
5849	8.653380759
5850	8.65336831
5851	8.653351381
5852	8.653327209
5853	8.653314738
5854	8.653300066
5855	8.653282987
5856	8.65326543
5857	8.653257435
5858	8.653238235
5859	8.653221791
5860	8.653212574
5861	8.653211885
5862	8.653204116
5863	8.653178198
5864	8.653148408
5865	8.653128628
5866	8.653128131
5867	8.653117862
5868	8.653110997
5869	8.653090967
5870	8.653076205
5871	8.653070232
5872	8.65307002
5873	8.653048886
5874	8.653034712
5875	8.653014528
5876	8.65299852
5877	8.652986952
5878	8.652956826
5879	8.652954299
5880	8.652930825
5881	8.652911077
5882	8.652891735
5883	8.652891282
5884	8.652888052
5885	8.652874966
5886	8.652872912
5887	8.652858772
5888	8.652841493
5889	8.652822803
5890	8.65280912
5891	8.652789463
5892	8.652772034
5893	8.652751687
5894	8.652736786
5895	8.652713439
5896	8.652697329
5897	8.652679181
5898	8.65265039
5899	8.652620512
5900	8.652615027
5901	8.652595163
5902	8.652580617
5903	8.65257828
5904	8.652554929
5905	8.65255306
5906	8.652548533
5907	8.6525268
5908	8.652522365
5909	8.652499126
5910	8.652479061
5911	8.652460665
5912	8.652448948
5913	8.652433007
5914	8.652429026
5915	8.652419137
5916	8.652391678
5917	8.652375698
5918	8.652358426
5919	8.652341014
5920	8.652339139
5921	8.652321584
5922	8.652300215
5923	8.652283314
5924	8.652262749
5925	8.652242822
5926	8.652230647
5927	8.652210233
5928	8.652198263
5929	8.652177019
5930	8.652176539
5931	8.652156313
5932	8.652133785
5933	8.652126822
5934	8.652107835
5935	8.652105306
5936	8.652090695
5937	8.652073633
5938	8.652053331
5939	8.652032342
5940	8.652028113
5941	8.651986856
5942	8.65196352
5943	8.651958443
5944	8.651942862
5945	8.6519367
5946	8.651935321
5947	8.651920356
5948	8.651888063
5949	8.651872894
5950	8.651851326
5951	8.651849553
5952	8.651825661
5953	8.651808813
5954	8.651801848
5955	8.6517883
5956	8.65177186
5957	8.65175304
5958	8.651742871
5959	8.651734227
5960	8.6517165
5961	8.651705655
5962	8.651679214
5963	8.651667314
5964	8.651654081
5965	8.651638746
5966	8.651609652
5967	8.651590865
5968	8.651578554
5969	8.651572593
5970	8.651544659
5971	8.651511539
5972	8.651491225
5973	8.651467815
5974	8.651446525
5975	8.651433431
5976	8.651423664
5977	8.651410107
5978	8.651390431
5979	8.65137434
5980	8.651362328
5981	8.651356366
5982	8.651338025
5983	8.651323605
5984	8.651314016
5985	8.651300971
5986	8.651279911
5987	8.651251233
5988	8.651241351
5989	8.651223192
5990	8.651201361
5991	8.651183218
5992	8.651175157
5993	8.651167248
5994	8.651148091
5995	8.651145038
5996	8.651126749
5997	8.651119756
5998	8.651099164
5999	8.651087756
6000	8.651070151
6001	8.651054514
6002	8.65103705
6003	8.651028173
6004	8.651016573
6005	8.650997218
6006	8.650983981
6007	8.650963925
6008	8.650947268
6009	8.650931015
6010	8.650918421
6011	8.65090736
6012	8.650891168
6013	8.65087357
6014	8.650845295
6015	8.650838379
6016	8.650825056
6017	8.650819367
6018	8.650813195
6019	8.650783732
6020	8.650774933
6021	8.650770388
6022	8.650755428
6023	8.650744012
6024	8.650739846
6025	8.65073138
6026	8.650724069
6027	8.650699991
6028	8.650677733
6029	8.65067494
6030	8.650653916
6031	8.650637415
6032	8.650611631
6033	8.650610453
6034	8.650595841
6035	8.650573938
6036	8.650565577
6037	8.650545199
6038	8.650525576
6039	8.650507748
6040	8.650483639
6041	8.650470441
6042	8.650449469
6043	8.650431335
6044	8.650421466
6045	8.650416051
6046	8.650405316
6047	8.650384517
6048	8.650362016
6049	8.650343027
6050	8.650327552
6051	8.65031298
6052	8.650287594
6053	8.650266895
6054	8.650250591
6055	8.650249441
6056	8.65022798
6057	8.650200395
6058	8.650200038
6059	8.650196404
6060	8.65018454
6061	8.650163674
6062	8.65015032
6063	8.65013147
6064	8.650124864
6065	8.650118388
6066	8.650117158
6067	8.650111521
6068	8.650094638
6069	8.650077447
6070	8.650061898
6071	8.650042958
6072	8.650026072
6073	8.650024914
6074	8.65001088
6075	8.650001682
6076	8.649981506
6077	8.649965956
6078	8.649946357
6079	8.649945221
6080	8.64992115
6081	8.649916812
6082	8.649910179
6083	8.649885362
6084	8.649861581
6085	8.649852919
6086	8.649837651
6087	8.649820079
6088	8.649804191
6089	8.649784906
6090	8.649776776
6091	8.649768957
6092	8.64975878
6093	8.649735687
6094	8.649726878
6095	8.649706476
6096	8.649702908
6097	8.649681831
6098	8.649681409
6099	8.649658116
6100	8.649647206
6101	8.649628619
6102	8.649627365
6103	8.649613299
6104	8.649602056
6105	8.64959956
6106	8.649574918
6107	8.649549093
6108	8.649547089
6109	8.649533661
6110	8.649523634
6111	8.649497405
6112	8.649496202
6113	8.649480634
6114	8.649459267
6115	8.649443224
6116	8.649427681
6117	8.649426652
6118	8.649409252
6119	8.649407888
6120	8.64938954
6121	8.649371076
6122	8.649369341
6123	8.649353711
6124	8.64932787
6125	8.649306952
6126	8.649284673
6127	8.649274653
6128	8.649253045
6129	8.649233332
6130	8.64922491
6131	8.64920406
6132	8.649187015
6133	8.649184253
6134	8.649167354
6135	8.649152476
6136	8.64913602
6137	8.649119959
6138	8.64911332
6139	8.649107901
6140	8.649089892
6141	8.649080229
6142	8.649078409
6143	8.64906076
6144	8.649033254
6145	8.64900386
6146	8.64899674
6147	8.648992232
6148	8.648965628
6149	8.648954497
6150	8.648940608
6151	8.648925663
6152	8.648909982
6153	8.6489056
6154	8.648894915
6155	8.648889267
6156	8.648873265
6157	8.648856705
6158	8.648836915
6159	8.64883122
6160	8.648805368
6161	8.64879123
6162	8.648776571
6163	8.648753429
6164	8.648751182
6165	8.648732887
6166	8.648720896
6167	8.648701713
6168	8.648673559
6169	8.64866616
6170	8.648650011
6171	8.648643522
6172	8.648626596
6173	8.648610937
6174	8.648588098
6175	8.648567667
6176	8.648566447
6177	8.64855412
6178	8.648537813
6179	8.648527472
6180	8.64851208
6181	8.648507237
6182	8.648503881
6183	8.648493852
6184	8.648471969
6185	8.64845002
6186	8.648425557
6187	8.648414464
6188	8.648410971
6189	8.648398053
6190	8.648379955
6191	8.64836433
6192	8.648353011
6193	8.64833948
6194	8.648332272
6195	8.648306112
6196	8.648289585
6197	8.648277353
6198	8.648272813
6199	8.648247863
6200	8.648225311
6201	8.648224419
6202	8.648204152
6203	8.64818625
6204	8.648174835
6205	8.648157274
6206	8.648131348
6207	8.648115055
6208	8.64809915
6209	8.648079777
6210	8.648056056
6211	8.648055372
6212	8.648052349
6213	8.648034026
6214	8.648011445
6215	8.647993619
6216	8.64797947
6217	8.647977348
6218	8.647976094
6219	8.647960207
6220	8.64795934
6221	8.647957474
6222	8.647948672
6223	8.647933214
6224	8.647921692
6225	8.647911587
6226	8.647892867
6227	8.647872659
6228	8.647854565
6229	8.647851684
6230	8.647837444
6231	8.647836886
6232	8.64782045
6233	8.647791217
6234	8.647777706
6235	8.647763291
6236	8.647735643
6237	8.647719913
6238	8.647708634
6239	8.647688787
6240	8.647686245
6241	8.647663951
6242	8.647638107
6243	8.64761686
6244	8.647595902
6245	8.647595334
6246	8.647584716
6247	8.647559986
6248	8.647556888
6249	8.647535077
6250	8.647519664
6251	8.647515398
6252	8.647499256
6253	8.647479616
6254	8.647476598
6255	8.647456606
6256	8.64743921
6257	8.647424081
6258	8.64740811
6259	8.647389715
6260	8.647371055
6261	8.647357845
6262	8.647354273
6263	8.647337133
6264	8.647326428
6265	8.647305303
6266	8.647283087
6267	8.647265917
6268	8.64726172
6269	8.647245438
6270	8.647223799
6271	8.647217202
6272	8.647194633
6273	8.647174982
6274	8.647165894
6275	8.647151686
6276	8.647150488
6277	8.647133533
6278	8.647128766
6279	8.647117748
6280	8.647100381
6281	8.647097909
6282	8.647076632
6283	8.647067711
6284	8.647050612
6285	8.647042681
6286	8.647033807
6287	8.647007744
6288	8.647007061
6289	8.646990053
6290	8.646988137
6291	8.64697189
6292	8.646962764
6293	8.6469335
6294	8.646908419
6295	8.646895341
6296	8.646883351
6297	8.646876071
6298	8.646845377
6299	8.646827008
6300	8.646824734
6301	8.646824704
6302	8.646814128
6303	8.646797079
6304	8.646787338
6305	8.646773438
6306	8.646769201
6307	8.646752894
6308	8.64673894
6309	8.646720366
6310	8.646712302
6311	8.646706831
6312	8.646696158
6313	8.646695554
6314	8.646680704
6315	8.646661566
6316	8.646630124
6317	8.646628355
6318	8.64662101
6319	8.646606793
6320	8.646599779
6321	8.646598626
6322	8.646579466
6323	8.64657588
6324	8.646559596
6325	8.646541193
6326	8.646524086
6327	8.646507131
